KG id,KG name,KG SPARQL endpoint,RDF dump link,Ontology,F1-M Unique and persistent ID,F1-D URIs dereferenceability,F2a-M - Metadata availability via standard primary sources,F2b-M Metadata availability for all the attributes covered in the FAIR score computation,F3-M Data referrable via a DOI,F4-M Metadata registered in a searchable engine,F score,A1-D Working access point(s),A1-M Metadata availability via working primary sources,A1.2 Authentication & HTTPS support,A2-M Registered in search engines,A score,I1-D Standard & open representation format,I1-M Metadata are described with VoID/DCAT predicates,I2 Use of FAIR vocabularies,I3-D Degree of connection,I score,R1.1 Machine- or human-readable license retrievable via any primary source,"R1.2 Publisher information, such as authors, contributors, publishers, and sources",R1.3-D Data organized in a standardized way,R1.3-M Metadata are described with VoID/DCAT predicates,R score,FAIR score
linkedmdb,Linked Movie DataBase,http://data.linkedmdb.org/sparql,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
lista-encabezamientos-materia,Lista de  Encabezamientos de Materia as Linked Open Data,http://id.sgcb.mcu.es/sparql,[],False,1,0.0,1,0.56,0,1,0.59,0.5,1,0.0,1,0.62,1,0,0.0,1,0.5,1,1,1,0,0.75,2.46
LucaniPharsalia,Lucani Pharsalia in LiLa,https://lila-erc.eu/sparql/lila_knowledge_base/sparql,['https://github.com/CIRCSE/LucaniPharsalia'],False,1,0.0,1,0.67,1,1,0.78,1.0,1,0.0,1,0.75,1,1,0.0,1,0.75,1,1,1,1,1.0,3.28
massobservationarchivecatalogue,Mass Observation Archive catalogue,http://api.talis.com/stores/massobservation/services/sparql,[],False,1,0.0,1,0.44,0,1,0.57,0.0,1,0.0,1,0.5,1,0,0.0,0,0.25,1,1,1,0,0.75,2.07
mismuseos-gnoss,"Mis Museos, índice semántico de museos, artistas y obras de arte (GNOSS)",,[],False,1,0.0,1,0.56,0,1,0.59,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,1,1,1,0,0.75,2.59
muninn-world-war-i,Muninn World War I,http://rdf.muninn-project.org/sparql,[],False,1,0.0,1,0.89,0,1,0.65,1.0,1,0.0,1,0.75,1,1,0.42,1,0.86,1,1,1,1,1.0,3.26
museosespania-gnoss,"Museos de España, colección de museos públicos y privados españoles (GNOSS)",,[],False,1,0.0,1,0.56,0,1,0.59,1.0,1,0.0,1,0.75,1,1,0.0,1,0.75,1,1,1,1,1.0,3.09
museums-in-italy,Italian Museums,http://sparql.linkedopendata.it/musei,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,1,0.0,1,0.75,1,1,1,1,1.0,2.84
muziekweb,Muziekweb,https://data.muziekweb.nl/MuziekwebOrganization/Muziekweb/sparql/Muziekweb,"['https://data.muziekweb.nl/MuziekwebOrganization/Muziekweb/download.trig.gz', 'https://data.muziekweb.nl/MuziekwebOrganization/Muziekweb/download.nt.gz', 'https://data.muziekweb.nl/MuziekwebOrganization/Muziekweb/download.nq.gz', 'https://data.muziekweb.nl/MuziekwebOrganization/Muziekweb/download.ttl.gz']",False,1,0.0,1,0.67,0,1,0.61,1.0,1,1.0,1,1.0,1,1,0.0,1,0.75,1,1,1,1,1.0,3.36
national-library-of-greece-authority-records,National Library of Greece Authority Records,http://nlg.okfn.gr/sparql,[],False,1,0.0,1,0.44,0,1,0.57,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.07
nlr-dataset-mod,National Library of Russia BibCore Dataset,,[],False,1,0.0,1,0.33,0,1,0.56,1.0,1,0.0,1,0.75,1,0,0.0,0,0.25,0,1,1,0,0.5,2.06
nom,Nomenclature for Museum Cataloging,https://nomenclature.info/sparql,"['https://nomenclature.info/dataset/datadump.jsonld', 'https://nomenclature.info/dataset/datadump.ttl', 'https://nomenclature.info/dataset/datadump.rdf', 'https://page.nomenclature.info/api/excel/nomenclature-sortEn.csv']",False,1,0.0,1,0.67,0,1,0.61,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,1,1,1,0,0.75,2.61
nomisma_org,Nomisma.org ,http://nomisma.org/query,"['http://nomisma.org/nomisma.org.rdf', 'http://nomisma.org/nomisma.org.ttl', 'http://nomisma.org/nomisma.org.jsonld']",False,1,0.0,1,0.67,0,1,0.61,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,1,1,1,0,0.75,2.61
ntnusc,NTNU special collections,http://api.talis.com/stores/gunnbib-digitalmanuskripter/sparql,[],False,1,0.0,1,0.67,0,1,0.61,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,1,1,1,0,0.75,2.61
open-library,Open Library,,[],False,1,0.0,1,0.44,0,1,0.57,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.32
orlando-womens-writing-linked-open-data-set,The Orlando Women's Writing Linked Open Data Set,http://sparql.cwrc.ca/sparql,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,1,0.0,1,0.75,1,1,1,1,1.0,2.84
pali-english-lexicon,Pali English Lexicon,http://api.kasabi.com/dataset/pali-english-lexicon/apis/sparql,[],False,1,0.0,1,0.56,0,1,0.59,1.0,1,0.0,1,0.75,1,1,0.0,0,0.5,1,1,1,1,1.0,2.84
periodo,PeriodO Period Gazetteer,,[],False,1,0.0,1,0.56,0,1,0.59,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,1,1,1,0,0.75,2.59
pleiades,Pleiades,,[],False,1,0.0,1,0.56,0,1,0.59,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,1,1,1,0,0.75,2.59
polymath-virtual-library,Polymath Virtual Library (Authority data) - Fundación Ignacio Larramendi,,[],False,1,0.0,1,0.44,0,1,0.57,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.32
prelinger_archives,Prelinger Archives,http://api.kasabi.com/dataset/prelinger-archives/apis/sparql,[],False,1,0.0,1,0.56,0,1,0.59,1.0,1,0.0,1,0.75,1,1,0.0,0,0.5,1,1,1,1,1.0,2.84
princeton-library-findingaids,Princeton Library FindingAids,,[],False,1,0.0,1,0.33,0,1,0.56,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.31
printed-book-auction-catalogues,English Language Books listed in Printed Book Auction Catalogues from 17th Century Holland,http://api.talis.com/stores/pbac/services/sparql,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,1,0.0,1,0.75,1,1,1,1,1.0,2.84
Querolus,Querolus in LiLa,https://lila-erc.eu/sparql/lila_knowledge_base/sparql,['https://github.com/CIRCSE/Querolus'],False,1,0.0,1,0.67,1,1,0.78,1.0,1,0.0,1,0.75,1,1,0.0,1,0.75,1,1,1,1,1.0,3.28
radatana,Rådata nå!,http://data.bibsys.no/data/query_authority.html,[],False,1,0.0,1,0.67,0,1,0.61,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,1,1,1,0,0.75,2.61
rainis-and-aspazija-linked-digital-collection,"""Rainis and Aspazija"" Linked Digital Collection",,[],False,1,0.0,1,0.44,0,1,0.57,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.32
rdfize-lastfm,"Last.FM RDFization of Events, Artists, and Users",,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,1,0.0,1,0.75,0,1,1,1,0.75,2.56
rism,Répertoire International des Sources Musicales - RISM,http://data.rism.info/sparql,[],False,1,0.0,1,0.67,0,1,0.61,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,1,1,1,0,0.75,2.61
rism-authorities,RISM Authority data,http://data.rism.info/sparql,[],False,1,0.0,1,0.67,0,1,0.61,1.0,1,1.0,1,1.0,1,0,0.0,1,0.5,1,1,1,0,0.75,2.86
roceeh-road,ROCEEH Out of Africa Database (ROAD),http://www.roceeh.uni-tuebingen.de:3030/road/sparql,[],False,1,0.0,1,0.44,0,1,0.57,1.0,1,1.0,1,1.0,1,0,0.0,1,0.5,1,1,1,0,0.75,2.82
sandrart-net,sandrart.net,,[],False,1,0.0,1,0.56,0,1,0.59,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,1,1,1,0,0.75,2.59
Sherry_Wine,Sherry Wine Vocabulary,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,0,0.25,1,1,1,0,0.75,2.06
Sherry_Wine_,Sherry Wine,,[],False,1,0.0,1,0.22,0,1,0.54,0.0,1,0.0,1,0.5,1,0,0.0,0,0.25,1,1,1,0,0.75,2.04
slod,Linked Stage Graph,http://slod.fiz-karlsruhe.de/sparql,[],False,1,0.893,1,0.44,0,1,0.72,1.0,1,1.0,1,1.0,1,1,0.0,1,0.75,1,1,1,1,1.0,3.47
srcmf,Syntactic Reference Corpus of Medieval French (SRCMF),,[],False,1,0.0,1,0.33,0,1,0.56,1.0,1,0.0,1,0.75,1,0,0.0,0,0.25,0,1,1,0,0.5,2.06
stitch-rameau,RAMEAU subject headings (STITCH),,[],False,1,0.0,1,0.44,0,1,0.57,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.32
surge-radio,Surge Radio,,[],False,1,0.0,1,0.22,0,1,0.54,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.04
swedish-open-cultural-heritage,Swedish Open Cultural Heritage,,[],False,1,0.0,1,0.56,0,1,0.59,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,1,1,1,0,0.75,2.59
sztaki-lod,National Digital Data Archive of Hungary (partial),http://lod.sztaki.hu/sparql,[],False,1,0.0,1,0.67,0,1,0.61,1.0,1,1.0,1,1.0,1,1,0.0,1,0.75,1,1,1,1,1.0,3.36
talis-openlibrary,Open Library data mirror in the Talis Platform,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
the-european-library-open-dataset,The European Library Open Dataset,https://sparql.europeana.eu/,[],False,1,0.0,1,0.67,0,1,0.61,1.0,1,1.0,1,1.0,1,1,0.0,1,0.75,1,1,1,1,1.0,3.36
the-view-from,The View From,http://api.talis.com/stores/theviewfrom/services/sparql,[],False,1,0.0,1,0.44,0,1,0.57,0.0,1,0.0,1,0.5,1,1,0.0,1,0.75,0,1,1,1,0.75,2.57
thesaurus-w,Thesaurus W for Local Archives,http://www.archivesdefrance.culture.gouv.fr/thesaurus/sparql,[],False,1,0.0,1,0.44,0,1,0.57,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.07
tip,TIP,http://lod.apc.gov.tw/sparql,[],False,1,0.0,1,0.44,0,1,0.57,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.07
ub-mannheim-linked-data,Linked Data Service der Universitätsbibliothek Mannheim,http://data.bib.uni-mannheim.de/sparql,[],False,1,0.0,1,0.44,0,1,0.57,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.07
UDante,UDante in LiLa,https://lila-erc.eu/sparql/lila_knowledge_base/sparql,['https://github.com/CIRCSE/UDante'],False,1,0.0,1,0.67,1,1,0.78,1.0,1,0.0,1,0.75,1,1,0.0,1,0.75,1,1,1,1,1.0,3.28
viaf,VIAF: The Virtual International Authority File,,[],False,1,0.0,1,0.56,0,1,0.59,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,1,1,1,0,0.75,2.59
warsampo,WarSampo,http://ldf.fi/warsa/sparql,"['https://doi.org/10.5281/zenodo.3431121', 'https://zenodo.org/record/3431122/files/warsampo.zip']",False,1,1.0,1,0.78,0,1,0.8,1.0,1,1.0,1,1.0,1,1,0.79,1,0.95,1,1,1,1,1.0,3.75
wasabi,WASABI RDF Knowledge Graph,http://wasabi.inria.fr/sparql,"['https://zenodo.org/record/3833753/files/covidontheweb-1-1.tar', 'https://doi.org/10.5281/zenodo.4247134', 'https://doi.org/10.5281/zenodo.5603369']",False,1,0.0,1,0.89,1,1,0.82,1.0,1,1.0,1,1.0,1,1,0.53,1,0.88,1,1,1,1,1.0,3.7
wl-kg,The World Literature Knowledge Graph,https://kgccc.di.unito.it/sparql/,[],False,1,0.9974,1,0.56,1,1,0.93,1.0,1,1.0,1,1.0,1,1,0.5,0,0.62,1,1,1,1,1.0,3.55
ww1lod,World War 1 as Linked Open Data,http://ldf.fi/ww1lod/sparql,"['http://ldf.fi/ww1lod/iwm/', 'http://ldf.fi/ww1lod/iga/', 'http://ldf.fi/ww1lod/bsta/', 'http://ldf.fi/ww1lod/bpol/', 'http://ldf.fi/ww1lod/main/', 'http://ldf.fi/ww1lod/atr/', 'http://ldf.fi/ww1lod/wikipedia/', 'http://ldf.fi/ww1lod/principalevents/']",False,1,0.932,1,0.78,0,1,0.79,1.0,1,1.0,1,1.0,1,1,0.8,1,0.95,1,1,1,1,1.0,3.74
yso,YSO - General Finnish Ontology,,"['http://finto.fi/rest/v1/yso/data?format=text/turtle', 'http://finto.fi/rest/v1/yso/data?format=application/rdf%2Bxml']",True,1,0.0,1,0.56,0,1,0.59,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,1,1,1,0,0.75,2.59
zbw-pressemappe20,20th Century Press Archives,https://zbw.eu/beta/sparql/pm20/query,[],False,1,0.0002,1,0.44,0,1,0.57,1.0,1,1.0,1,1.0,1,1,0.0,1,0.75,0,1,1,1,0.75,3.07
zitgist-musicbrainz,MusicBrainz (zitgist.com),,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.31
performing-arts.ch,performing-arts.ch,https://www.performing-arts.ch/sparql,[],False,0,0.8,1,0.44,0,0,0.37,1.0,0,1.0,0,0.5,1,1,0.0,1,0.75,1,1,1,1,1.0,2.62
MiMoTextBase,MiMoTextBase,https://query.mimotext.uni-trier.de/,[],False,1,0.0,1,0.33,1,1,0.72,0.5,0,0.0,1,0.38,1,0,0.0,0,0.25,0,1,1,0,0.5,1.85
NLS,National Library of Sweden,https://libris.kb.se/sparql,[],False,0,0.2,1,0.22,0,1,0.4,1.0,0,1.0,1,0.75,1,0,0.0,0,0.25,0,1,1,0,0.5,1.9
Japan-Search,Japan Search,https://jpsearch.go.jp/rdf/sparql/,[],False,0,0.2,1,0.44,0,0,0.27,1.0,0,1.0,0,0.5,1,1,0.0,1,0.75,1,1,1,1,1.0,2.52
Rijksmuseum,Rijksmuseum Collection,https://data.netwerkdigitaalerfgoed.nl/Rijksmuseum/collection/sparql,[],False,0,0.0,1,0.33,0,0,0.22,0.5,0,0.0,0,0.12,1,0,0.0,0,0.25,1,1,1,0,0.75,1.34
FI-Library,Finnish Public Libraries,https://data.nationallibrary.fi/bib/sparql,[],False,0,1.0,1,0.33,0,0,0.39,1.0,0,1.0,0,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,1.89
Shanghai-Library-Open-Data-Platform,Shanghai Library Open Data Platform,https://data.library.sh.cn/sparql/,[],False,0,0.0,1,0.44,0,0,0.24,1.0,0,1.0,0,0.5,1,1,0.0,1,0.75,1,1,1,1,1.0,2.49
National-Library-Netherlands,National Library Netherlands,https://data.bibliotheken.nl/KB/Production/sparql,[],False,0,0.0,1,0.44,0,1,0.41,1.0,1,1.0,1,1.0,1,1,0.0,1,0.75,1,1,1,1,1.0,3.16
Antique-Renaissance,Database of the Census of Antique Works of Art and Architecture Known in the Renaissance,https://censussparql.culture.hu-berlin.de/#/dataset/CENSUS/query,[],False,0,0.0,1,0.22,0,0,0.2,0.5,0,0.0,0,0.12,1,0,0.0,0,0.25,0,1,1,0,0.5,1.07
ARTSDATA-CA,ARTSDATA.CA,https://artsdata-trifid-production.herokuapp.com/sparql/,[],False,0,0.0,1,0.33,0,1,0.39,0.5,0,0.0,1,0.38,1,0,0.0,0,0.25,1,1,1,0,0.75,1.77
ArCo,Architecture of Knowledge,http://wit.istc.cnr.it/arco/virtuoso/sparql,[],False,1,0.0,1,0.44,1,1,0.74,0.0,0,0.0,1,0.25,1,0,0.0,0,0.25,1,1,1,0,0.75,1.99
ConfermentSampo,ConfermentSampo,http://ldf.fi/promootiosampo/sparql,[],True,0,1.0,1,0.44,0,0,0.41,1.0,1,1.0,0,0.75,1,1,0.0,1,0.75,1,1,1,1,1.0,2.91
FI-Museum,Museum Finland,http://ldf.fi/mufi/sparql,[],False,0,0.0,1,0.33,0,0,0.22,1.0,0,1.0,0,0.5,1,0,0.0,0,0.25,1,1,1,0,0.75,1.72
MMM,Mapping Manuscript Migrations,http://ldf.fi/mmm/sparql,[],False,1,0.9938,1,0.56,1,1,0.93,1.0,1,1.0,1,1.0,1,1,0.0,1,0.75,1,1,1,1,1.0,3.68
Semantic-Kalevala,Semantic Kalevala,http://ldf.fi/folklore/sparql,[],False,0,0.8944,1,0.44,0,0,0.39,1.0,0,1.0,0,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.14
Smithsonian,Smithsonian American Art Museum,http://edan.si.edu/saam/sparql,[],False,0,1.0,1,0.33,0,1,0.56,1.0,0,1.0,1,0.75,1,0,0.0,0,0.25,1,1,1,0,0.75,2.31
Zeri-Photo-Archive,Zeri Photo Archive,http://data.fondazionezeri.unibo.it/sparql,[],False,0,0.0,1,0.33,0,1,0.39,0.0,0,0.0,1,0.25,1,0,0.0,0,0.25,1,1,1,0,0.75,1.64
Archives-Hub,Archives Hub,http://data.archiveshub.ac.uk/sparql,[],False,1,0.0,1,0.33,1,1,0.72,0.0,0,0.0,1,0.25,1,0,0.0,0,0.25,0,1,1,0,0.5,1.72
Yale,Yale centre of British Art,http://collection.britishart.yale.edu/sparql/,[],False,0,0.0,1,0.33,0,0,0.22,0.0,0,0.0,0,0.0,1,0,0.0,0,0.25,1,1,1,0,0.75,1.22
ADL,Alexandria Digital Library Gazetteer,http://adl-gazetteer.geog.ucsb.edu:8080/sparql/select,[],False,0,0.0,1,0.22,0,0,0.2,0.0,0,0.0,0,0.0,1,0,0.0,0,0.25,0,1,1,0,0.5,0.95
MusicKG,MusicKG,,[],False,0,0.0,0,0.11,0,1,0.19,0.0,0,0.0,1,0.25,1,0,0.0,0,0.25,0,1,1,0,0.5,1.19
CIDOC-CRM,CIDOC-CRM,,[],True,1,0.0,0,0.22,1,1,0.54,0.0,0,0.0,1,0.25,1,0,0.0,0,0.25,0,1,1,0,0.5,1.54
Mondis,Mondis,,[],False,0,0.0,0,0.11,0,0,0.02,0.0,0,0.0,0,0.0,1,0,0.0,0,0.25,0,1,1,0,0.5,0.77
DigitalNZ,DigitalNZ,,[],False,0,0.0,0,0.22,0,0,0.04,0.0,0,0.0,0,0.0,1,0,0.0,0,0.25,1,1,1,0,0.75,1.04
Fondazione-Zeri,Fondazione Zeri,,[],False,0,0.0,0,0.22,0,0,0.04,0.0,0,0.0,0,0.0,1,0,0.0,0,0.25,1,1,1,0,0.75,1.04
Library-of-America,Digital Public Library of America,,[],False,0,0.0,0,0.22,0,1,0.2,0.0,0,0.0,1,0.25,1,0,0.0,0,0.25,1,1,1,0,0.75,1.45
Auckland-Museum,Auckland Museum,,[],False,0,0.0,0,0.11,0,1,0.19,0.0,0,0.0,1,0.25,1,0,0.0,0,0.25,0,1,1,0,0.5,1.19
BNE,National Library of Spain,,[],False,0,0.0,0,0.22,0,0,0.04,0.0,0,0.0,0,0.0,1,0,0.0,0,0.25,1,1,1,0,0.75,1.04
Korea-Library,National Library of Korea,,[],False,0,0.0,0,0.11,0,0,0.02,0.0,0,0.0,0,0.0,1,0,0.0,0,0.25,0,1,1,0,0.5,0.77
Russian-Museum,The State Russian Museum,,[],False,0,0.0,0,0.11,0,0,0.02,0.0,0,0.0,0,0.0,1,0,0.0,0,0.25,0,1,1,0,0.5,0.77
National-Library-of-Scotland,National Library of Scotland,,[],False,0,0.0,0,0.22,0,1,0.2,0.0,0,0.0,1,0.25,1,0,0.0,0,0.25,1,1,1,0,0.75,1.45
Epigraphic-Database-Heidelberg,Epigraphic Database Heidelberg,,[],False,1,0.0,0,0.33,1,1,0.56,0.0,0,0.0,1,0.25,1,0,0.0,0,0.25,1,1,1,0,0.75,1.81
OntoComedySources,OntoComedySources,,[],True,0,0.0,0,0.11,0,1,0.19,0.0,0,0.0,1,0.25,1,0,0.0,0,0.25,0,1,1,0,0.5,1.19
OntoCeramic-2.0,OntoCeramic 2.0,,[],True,0,0.0,0,0.11,0,1,0.19,0.0,0,0.0,1,0.25,1,0,0.0,0,0.25,0,1,1,0,0.5,1.19
SaintGall-Ontology,SaintGall Ontology,,[],True,0,0.0,0,0.11,0,0,0.02,0.0,0,0.0,0,0.0,1,0,0.0,0,0.25,0,1,1,0,0.5,0.77
Linguistic-Phenomena-Ontology,Linguistic Phenomena Ontology,,[],True,0,0.0,0,0.11,0,1,0.19,0.0,0,0.0,1,0.25,1,0,0.0,0,0.25,0,1,1,0,0.5,1.19
ICON,ICON,,[],True,1,0.0,0,0.33,1,1,0.56,0.0,0,0.0,1,0.25,1,0,0.0,0,0.25,1,1,1,0,0.75,1.81
Polifonia,Polifonia,,[],True,0,0.0,0,0.22,0,1,0.2,0.0,0,0.0,1,0.25,1,0,0.0,0,0.25,1,1,1,0,0.75,1.45
Atlas-of-Paths,Atlas of Paths Ontology - Italian Application Profile,,[],True,1,0.0,0,0.22,1,1,0.54,0.0,0,0.0,1,0.25,1,0,0.0,0,0.25,0,1,1,0,0.5,1.54
Music-Note-Ontology,Music Note Ontology,,[],True,0,0.0,0,0.22,0,1,0.2,0.0,0,0.0,1,0.25,1,0,0.0,0,0.25,1,1,1,0,0.75,1.45
HaMSE,HaMSE,,[],True,0,0.0,0,0.22,0,1,0.2,0.0,0,0.0,1,0.25,1,0,0.0,0,0.25,1,1,1,0,0.75,1.45
FOod,FOOD: FOod in Open Data,,[],True,0,0.0,0,0.22,0,0,0.04,0.0,0,0.0,0,0.0,1,0,0.0,0,0.25,1,1,1,0,0.75,1.04
ATLAS-Italian-Digital-CH,The ATLAS of Italian Digital Cultural Heritage,,[],True,1,0.0,0,0.33,1,1,0.56,0.0,0,0.0,1,0.25,1,0,0.0,0,0.25,1,1,1,0,0.75,1.81
ARIADNE,ARIADNEplus Knowledge Base,https://ariadne.d4science.org/group/ariadneplus_lab/graphdb,[],False,0,0.0,1,0.33,0,1,0.39,0.5,0,0.0,1,0.38,1,0,0.0,0,0.25,1,1,1,0,0.75,1.77
BFOntology,Basic Formal Ontology (BFO),,['https://github.com/BFO-ontology/BFO/blob/master/bfo.owl'],True,1,0.0,1,0.67,1,0,0.61,1.0,0,0.0,0,0.25,0,1,0.0,0,0.25,1,1,0,1,0.75,1.86
DOLCE,DOLCE : Descriptive Ontology for Linguistic and Cognitive Engineering,,['https://github.com/appliedontolab/DOLCE/blob/main/OWL/DOLCEbasic-3.5.owl'],True,1,0.0,1,0.56,1,0,0.59,1.0,0,0.0,0,0.25,0,1,0.0,0,0.25,0,1,0,1,0.5,1.59
Odeuropa,Odeuropa Ontology,,https://github.com/Odeuropa/ontology/blob/master/odeuropa-ontology.owl'],True,1,0.0,1,0.67,1,0,0.61,1.0,0,0.0,0,0.25,0,1,0.0,0,0.25,1,1,0,1,0.75,1.86
UFOntology,Unified Foundational Ontology (UFO),,['https://nemo-ufes.github.io/gufo/gufo.ttl'],True,1,0.0,1,0.56,1,0,0.59,1.0,0,0.0,0,0.25,0,1,0.0,0,0.25,0,1,0,1,0.5,1.59
