id,KG name,Sparql endpoint,SPARQL endpoint URL,License machine redeable (metadata),Description,Dataset URL,Author (metadata),Sources,F1-M Unique and persistent ID,F1-D URIs dereferenceability,F2a-M - Metadata availability via standard primary sources,F2b-M Metadata availability for all the attributes covered in the FAIR score computation,F3-M Data referrable via a DOI,F4-M Metadata registered in a searchable engine,F score,A1-D Working access point(s),A1-M Metadata availability via working primary sources,A1.2 Authentication & HTTPS support,A2-M Registered in search engines,A score,R1.1 Machine- or human-readable license retrievable via any primary source,R1.2 Publisher information such as authors-contributors-publishers and sources,R1.3-D Data organized in a standardized way,R1.3-M Metadata are described with VoID/DCAT predicates,R score,I1-D Standard & open representation format,I1-M Metadata are described with VoID/DCAT predicates,I2 Use of FAIR vocabularies,I3-D Degree of connection,I score,FAIR score
freebase,Freebase,-,,http://www.opendefinition.org/licenses/cc-by,"""Freebase is an open database of the world?s information. It is built by the community and for the community?free for anyone to query, contribute to, built applications on top of, or integrate into their websites.""
### Openness: OPEN
  * License: CC-BY for data.  Variety of open source licenses (or PD) for text blurbs & images.
  * Access: API + bulk.<http://www.freebase.com/view/allDomains>
    * bulk: yes. <http://download.freebase.com/>
    * api: yes. <http://www.freebase.com/view/freebase/api>
Triple count and link statistics provided by Freebase contributor Tom Morris
### RDF data and URIs
Freebase has [an RDF service](http://rdf.freebase.com/) that exposes URIs and generates RDF descriptions for all Freebase topics.",http://1989shack.com/,"Name: absent, email: shacktimemonco@gmail.com",Web:http://1989shack.com/ Name:Google Email:freebase-discuss@freebase.com,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
bio2rdf-dataset,bio2rdf-dataset,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
statusnet-orangeseeds-org,statusnet-orangeseeds-org,-,,FALSE,StatusNet instance hosted at http://orangeseeds.org,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
statusnet-deuxpi-ca,statusnet-deuxpi-ca,-,,FALSE,StatusNet instance hosted at http://deuxpi.ca,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
statusnet-atari-frosch-de,statusnet-atari-frosch-de,-,,FALSE,StatusNet instance hosted at http://atari-frosch.de,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
statusnet-mamalibre-com-ar,statusnet-mamalibre-com-ar,-,,FALSE,StatusNet instance hosted at http://mamalibre.com.ar,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
statusnet-fcestrada-com,statusnet-fcestrada-com,-,,FALSE,StatusNet instance hosted at http://fcestrada.com,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
statusnet-tschlotfeldt-de,statusnet-tschlotfeldt-de,-,,FALSE,StatusNet instance hosted at http://tschlotfeldt.de,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.56,1,1,0.76,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.51
statusnet-doomicile-de,statusnet-doomicile-de,-,,FALSE,StatusNet instance hosted at http://doomicile.de,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,1,1,0.75,1,1,0,1,0.75,3.03
data-incubator-musicbrainz,Data Incubator: MusicBrainz,-,http://api.talis.com/stores/musicbrainz/services/sparql,https://opendefinition.org/licenses/fal,"An RDF conversion of the PostgreSQL database dumps made available by the MusicBrainz project (package:musicbrainz) and hosted under the Talis Connected Commons scheme. It contains RDF representations of albums, artists, tracks, labels and their relationships.

Note: this dataset is no longer available.",http://musicbrainz.dataincubator.org/,"Name: absent, email: godygoole@gmail.com",Web:http://musicbrainz.dataincubator.org/ Name:Ian Davis Email:nospam@iandavis.com,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
statusnet-keuser-fr,statusnet-keuser-fr,-,,FALSE,StatusNet instance hosted at http://keuser.fr,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
